num_expediente,hora,cod_distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,lesividad,x_utm,y_utm,mes,dia
2021S001475,1:04:00,12.0,choque contra obstáculo fijo,despejado,turismo,conductor,adulto,mujer,sin asistencia,440431.091,4470390.153,2,3
2021S001475,1:04:00,12.0,choque contra obstáculo fijo,despejado,turismo,conductor,joven,hombre,sin asistencia,440431.091,4470390.153,2,3
2021S001477,2:50:00,1.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,439616.651,4474926.69,2,2
2021S001478,12:40:00,5.0,alcance,despejado,camión rígido,conductor,adulto,hombre,sin asistencia,442687.113,4481690.02,2,2
2021S001478,12:40:00,5.0,alcance,despejado,camión rígido,pasajero,adulto,hombre,sin asistencia,442687.113,4481690.02,2,2
2021S001478,12:40:00,5.0,alcance,despejado,turismo,conductor,mayor,mujer,sin asistencia,442687.113,4481690.02,2,2
2021S001479,13:05:00,2.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,442317.173,4471786.531,2,2
2021S001479,13:05:00,2.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,442317.173,4471786.531,2,2
2021S001480,7:20:00,10.0,colisión fronto-lateral,lluvia débil,furgoneta,conductor,adulto,hombre,sin asistencia,436756.006,4472825.664,2,3
2021S001480,7:20:00,10.0,colisión fronto-lateral,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,436756.006,4472825.664,2,3
2021S001483,14:35:00,9.0,colisión fronto-lateral,despejado,turismo,conductor,joven,hombre,sin asistencia,438399.203,4476859.411,1,5
2021S001483,14:35:00,9.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,mujer,sin asistencia,438399.203,4476859.411,1,5
2021S001483,14:35:00,9.0,colisión fronto-lateral,despejado,turismo,pasajero,adulto,hombre,sin asistencia,438399.203,4476859.411,1,5
2021S001483,14:35:00,9.0,colisión fronto-lateral,despejado,turismo,pasajero,adulto,mujer,sin asistencia,438399.203,4476859.411,1,5
2021S001484,8:10:00,4.0,caída,lluvia débil,bicicleta epac (pedaleo asistido),conductor,adulto,mujer,leve,442388.045,4475718.967,2,3
2021S001485,7:30:00,19.0,colisión fronto-lateral,despejado,furgoneta,conductor,adulto,hombre,sin asistencia,448822.519,4472223.408,2,1
2021S001485,7:30:00,19.0,colisión fronto-lateral,despejado,furgoneta,pasajero,joven,hombre,leve,448822.519,4472223.408,2,1
2021S001485,7:30:00,19.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,mujer,leve,448822.519,4472223.408,2,1
2021S001486,13:45:00,16.0,colisión lateral,despejado,furgoneta,conductor,adulto,hombre,sin asistencia,445922.655,4480035.416,2,1
2021S001486,13:45:00,16.0,colisión lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,445922.655,4480035.416,2,1
2021S001486,13:45:00,16.0,colisión lateral,despejado,turismo,pasajero,adulto,mujer,sin asistencia,445922.655,4480035.416,2,1
2021S001487,8:55:00,15.0,alcance,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,442920.193,4481587.293,2,3
2021S001487,8:55:00,15.0,alcance,lluvia débil,turismo,conductor,adulto,mujer,sin asistencia,442920.193,4481587.293,2,3
2021S001488,11:05:00,14.0,alcance,lluvia débil,furgoneta,conductor,joven,hombre,sin asistencia,446302.324,4472342.931,2,2
2021S001488,11:05:00,14.0,alcance,lluvia débil,furgoneta,pasajero,adolescente,mujer,sin asistencia,446302.324,4472342.931,2,2
2021S001488,11:05:00,14.0,alcance,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,446302.324,4472342.931,2,2
2021S001488,11:05:00,14.0,alcance,lluvia débil,turismo,pasajero,adulto,mujer,sin asistencia,446302.324,4472342.931,2,2
2021S001488,11:05:00,14.0,alcance,lluvia débil,turismo,pasajero,niños,mujer,sin asistencia,446302.324,4472342.931,2,2
2021S001489,8:30:00,4.0,colisión fronto-lateral,despejado,furgoneta,conductor,adulto,hombre,sin asistencia,442996.88,4475939.931,2,3
2021S001489,8:30:00,4.0,colisión fronto-lateral,despejado,motocicleta hasta 125cc,conductor,joven,mujer,leve,442996.88,4475939.931,2,3
2021S001490,13:50:00,14.0,colisión fronto-lateral,lluvia débil,turismo,conductor,joven,hombre,sin asistencia,445155.86,4472212.895,2,2
2021S001490,13:50:00,14.0,colisión fronto-lateral,lluvia débil,turismo,conductor,adulto,hombre,leve,445155.86,4472212.895,2,2
2021S001491,8:45:00,14.0,alcance,nublado,turismo,conductor,joven,mujer,sin asistencia,444895.787,4474136.072,2,3
2021S001491,8:45:00,14.0,alcance,nublado,turismo,conductor,adulto,hombre,sin asistencia,444895.787,4474136.072,2,3
2021S001492,13:50:00,9.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,mujer,sin asistencia,431419.568,4479701.005,2,2
2021S001493,9:05:00,14.0,solo salida de la vía,nublado,furgoneta,conductor,adulto,hombre,sin asistencia,443794.656,4473103.501,2,3
2021S001494,9:45:00,11.0,choque contra obstáculo fijo,lluvia débil,turismo,conductor,adulto,mujer,sin asistencia,439243.915,4472115.294,2,3
2021S001494,9:45:00,11.0,choque contra obstáculo fijo,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,439243.915,4472115.294,2,3
2021S001495,9:15:00,4.0,colisión lateral,despejado,autobús,conductor,adulto,mujer,sin asistencia,441431.675,4475082.991,2,3
2021S001495,9:15:00,4.0,colisión lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,441431.675,4475082.991,2,3
2021S001496,11:00:00,17.0,colisión fronto-lateral,nublado,camión rígido,conductor,adulto,hombre,sin asistencia,440592.122,4466757.131,2,3
2021S001496,11:00:00,17.0,colisión fronto-lateral,nublado,camión rígido,pasajero,joven,mujer,sin asistencia,440592.122,4466757.131,2,3
2021S001496,11:00:00,17.0,colisión fronto-lateral,nublado,camión rígido,pasajero,adulto,hombre,sin asistencia,440592.122,4466757.131,2,3
2021S001496,11:00:00,17.0,colisión fronto-lateral,nublado,furgoneta,conductor,joven,hombre,sin asistencia,440592.122,4466757.131,2,3
2021S001496,11:00:00,17.0,colisión fronto-lateral,nublado,furgoneta,pasajero,joven,hombre,sin asistencia,440592.122,4466757.131,2,3
2021S001497,11:30:00,9.0,colisión múltiple,nublado,furgoneta,conductor,adulto,hombre,sin asistencia,437772.546,4476100.995,2,3
2021S001497,11:30:00,9.0,colisión múltiple,nublado,turismo,conductor,adulto,hombre,sin asistencia,437772.546,4476100.995,2,3
2021S001497,11:30:00,9.0,colisión múltiple,nublado,turismo,conductor,adulto,hombre,sin asistencia,437772.546,4476100.995,2,3
2021S001497,11:30:00,9.0,colisión múltiple,nublado,turismo,pasajero,mayor,mujer,sin asistencia,437772.546,4476100.995,2,3
2021S001498,6:40:00,9.0,colisión fronto-lateral,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,439366.112,4474835.718,1,1
2021S001499,7:30:00,3.0,caída,lluvia débil,autobús,conductor,adulto,mujer,sin asistencia,444314.353,4474874.198,2,3
2021S001499,7:30:00,3.0,caída,lluvia débil,autobús,pasajero,adulto,mujer,leve,444314.353,4474874.198,2,3
2021S001499,7:30:00,3.0,caída,lluvia débil,autobús,pasajero,adulto,mujer,leve,444314.353,4474874.198,2,3
2021S001499,7:30:00,3.0,caída,lluvia débil,autobús,pasajero,adulto,mujer,leve,444314.353,4474874.198,2,3
2021S001499,7:30:00,3.0,caída,lluvia débil,autobús,pasajero,adulto,mujer,leve,444314.353,4474874.198,2,3
2021S001499,7:30:00,3.0,caída,lluvia débil,autobús,pasajero,adulto,mujer,leve,444314.353,4474874.198,2,3
2021S001500,12:20:00,15.0,colisión fronto-lateral,despejado,furgoneta,conductor,adulto,hombre,sin asistencia,444400.957,4476005.807,2,3
2021S001500,12:20:00,15.0,colisión fronto-lateral,despejado,furgoneta,conductor,adulto,hombre,sin asistencia,444400.957,4476005.807,2,3
2021S001503,19:30:00,15.0,colisión múltiple,lluvia débil,turismo,conductor,joven,hombre,sin asistencia,444702.299,4477784.39,2,2
2021S001503,19:30:00,15.0,colisión múltiple,lluvia débil,turismo,conductor,adulto,mujer,leve,444702.299,4477784.39,2,2
2021S001503,19:30:00,15.0,colisión múltiple,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,444702.299,4477784.39,2,2
2021S001503,19:30:00,15.0,colisión múltiple,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,444702.299,4477784.39,2,2
2021S001503,19:30:00,15.0,colisión múltiple,lluvia débil,turismo,pasajero,niños,hombre,leve,444702.299,4477784.39,2,2
2021S001504,14:30:00,9.0,alcance,despejado,turismo,conductor,adulto,mujer,leve,437379.674,4477955.37,2,3
2021S001504,14:30:00,9.0,alcance,despejado,turismo,conductor,adulto,hombre,sin asistencia,437379.674,4477955.37,2,3
2021S001505,14:25:00,13.0,colisión lateral,despejado,turismo,conductor,joven,hombre,sin asistencia,445903.716,4470813.404,2,3
2021S001505,14:25:00,13.0,colisión lateral,despejado,turismo,conductor,adulto,mujer,sin asistencia,445903.716,4470813.404,2,3
2021S001505,14:25:00,13.0,colisión lateral,despejado,turismo,pasajero,adulto,hombre,sin asistencia,445903.716,4470813.404,2,3
2021S001506,14:55:00,13.0,colisión fronto-lateral,despejado,turismo,conductor,joven,hombre,sin asistencia,443298.67,4470607.613,2,3
2021S001506,14:55:00,13.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,mujer,sin asistencia,443298.67,4470607.613,2,3
2021S001507,15:10:00,3.0,alcance,despejado,furgoneta,conductor,adulto,hombre,sin asistencia,443933.23,4474007.043,2,3
2021S001507,15:10:00,3.0,alcance,despejado,turismo,conductor,adulto,mujer,leve,443933.23,4474007.043,2,3
2021S001507,15:10:00,3.0,alcance,despejado,turismo,conductor,adulto,mujer,sin asistencia,443933.23,4474007.043,2,3
2021S001507,15:10:00,3.0,alcance,despejado,turismo,conductor,adulto,hombre,sin asistencia,443933.23,4474007.043,2,3
2021S001508,15:04:00,14.0,colisión lateral,despejado,furgoneta,conductor,adulto,hombre,sin asistencia,446494.545,4473178.025,2,2
2021S001508,15:04:00,14.0,colisión lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,446494.545,4473178.025,2,2
2021S001509,16:37:00,5.0,alcance,despejado,furgoneta,conductor,adulto,hombre,sin asistencia,442146.911,4478876.797,2,2
2021S001509,16:37:00,5.0,alcance,despejado,turismo,conductor,adulto,mujer,leve,442146.911,4478876.797,2,2
2021S001511,16:30:00,14.0,choque contra obstáculo fijo,despejado,motocicleta hasta 125cc,conductor,joven,mujer,sin asistencia,445898.795,4472210.509,2,2
2021S001511,16:30:00,14.0,choque contra obstáculo fijo,despejado,turismo,conductor,joven,hombre,sin asistencia,445898.795,4472210.509,2,2
2021S001512,16:30:00,1.0,atropello a persona,despejado,turismo,conductor,adulto,hombre,sin asistencia,440730.135,4475010.7,2,3
2021S001512,16:30:00,1.0,atropello a persona,despejado,turismo,peatón,joven,mujer,leve,440730.135,4475010.7,2,3
2021S001513,2:10:00,17.0,solo salida de la vía,lluvia débil,turismo,conductor,joven,hombre,leve,441942.611,4466972.12,1,4
2021S001520,17:28:00,12.0,colisión lateral,lluvia débil,camión rígido,conductor,adulto,hombre,sin asistencia,441646.644,4468802.404,2,2
2021S001520,17:28:00,12.0,colisión lateral,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,441646.644,4468802.404,2,2
2021S001520,17:28:00,12.0,colisión lateral,lluvia débil,turismo,conductor,joven,hombre,sin asistencia,441646.644,4468802.404,2,2
2021S001521,16:36:00,15.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,mujer,sin asistencia,444301.789,4476586.178,2,3
2021S001521,16:36:00,15.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,444301.789,4476586.178,2,3
2021S001523,17:50:00,3.0,atropello a persona,despejado,camión rígido,conductor,adulto,hombre,sin asistencia,441414.638,4474480.418,2,3
2021S001523,17:50:00,3.0,atropello a persona,despejado,camión rígido,peatón,adolescente,hombre,leve,441414.638,4474480.418,2,3
2021S001524,17:10:00,20.0,colisión fronto-lateral,nublado,turismo,conductor,adulto,hombre,sin asistencia,447532.746,4474105.614,2,3
2021S001524,17:10:00,20.0,colisión fronto-lateral,nublado,turismo,conductor,adulto,mujer,sin asistencia,447532.746,4474105.614,2,3
2021S001524,17:10:00,20.0,colisión fronto-lateral,nublado,turismo,pasajero,niños,hombre,leve,447532.746,4474105.614,2,3
2021S001525,18:30:00,14.0,colisión fronto-lateral,despejado,motocicleta hasta 125cc,conductor,adulto,hombre,leve,444041.339,4473568.417,2,3
2021S001525,18:30:00,14.0,colisión fronto-lateral,despejado,turismo,conductor,adolescente,mujer,sin asistencia,444041.339,4473568.417,2,3
2021S001526,18:25:00,17.0,colisión fronto-lateral,despejado,autobús,conductor,adulto,hombre,sin asistencia,441788.641,4467118.318,2,3
2021S001526,18:25:00,17.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,441788.641,4467118.318,2,3
2021S001526,18:25:00,17.0,colisión fronto-lateral,despejado,turismo,pasajero,adulto,hombre,sin asistencia,441788.641,4467118.318,2,3
2021S001527,16:15:00,17.0,colisión múltiple,nublado,todo terreno,conductor,joven,hombre,sin asistencia,441967.015,4467097.369,2,3
2021S001527,16:15:00,17.0,colisión múltiple,nublado,turismo,conductor,joven,hombre,sin asistencia,441967.015,4467097.369,2,3
2021S001527,16:15:00,17.0,colisión múltiple,nublado,turismo,conductor,joven,hombre,sin asistencia,441967.015,4467097.369,2,3
2021S001528,19:20:00,8.0,choque contra obstáculo fijo,lluvia débil,motocicleta > 125cc,conductor,adulto,hombre,sin asistencia,441518.652,4482317.012,2,1
2021S001529,14:15:00,12.0,atropello a persona,despejado,furgoneta,conductor,joven,hombre,sin asistencia,440360.332,4470765.2,1,4
2021S001529,14:15:00,12.0,atropello a persona,despejado,furgoneta,peatón,joven,mujer,leve,440360.332,4470765.2,1,4
2021S001530,18:20:00,6.0,colisión lateral,nublado,motocicleta > 125cc,conductor,adulto,hombre,leve,440350.788,4478030.947,2,3
2021S001530,18:20:00,6.0,colisión lateral,nublado,turismo,conductor,joven,hombre,sin asistencia,440350.788,4478030.947,2,3
2021S001532,18:43:00,2.0,choque contra obstáculo fijo,lluvia débil,bicicleta,conductor,adulto,hombre,leve,442260.506,4471432.53,2,2
2021S001532,18:43:00,2.0,choque contra obstáculo fijo,lluvia débil,camión rígido,conductor,adulto,hombre,sin asistencia,442260.506,4471432.53,2,2
2021S001533,20:10:00,4.0,caída,despejado,ciclomotor,conductor,joven,hombre,leve,442657.139,4474849.779,2,3
2021S001534,20:15:00,8.0,caída,lluvia débil,motocicleta hasta 125cc,conductor,adulto,hombre,leve,441708.822,4482311.96,2,2
2021S001534,20:15:00,8.0,caída,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,441708.822,4482311.96,2,2
2021S001535,16:30:00,7.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,mujer,sin asistencia,440054.351,4476972.695,2,3
2021S001535,16:30:00,7.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,mujer,sin asistencia,440054.351,4476972.695,2,3
2021S001536,20:55:00,16.0,colisión fronto-lateral,lluvia débil,turismo,conductor,adulto,mujer,sin asistencia,445093.451,4481719.006,2,2
2021S001537,16:45:00,11.0,colisión fronto-lateral,despejado,motocicleta > 125cc,conductor,adulto,hombre,leve,439559.312,4471966.319,2,3
2021S001537,16:45:00,11.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,439559.312,4471966.319,2,3
2021S001538,20:31:00,17.0,alcance,despejado,turismo,conductor,joven,mujer,sin asistencia,441059.089,4466979.167,2,3
2021S001538,20:31:00,17.0,alcance,despejado,turismo,conductor,adulto,hombre,sin asistencia,441059.089,4466979.167,2,3
2021S001539,19:00:00,12.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,440009.219,4471066.598,1,0
2021S001540,19:27:00,17.0,colisión lateral,despejado,autobús,conductor,adulto,hombre,sin asistencia,441503.665,4465877.588,2,3
2021S001540,19:27:00,17.0,colisión lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,441503.665,4465877.588,2,3
2021S001541,20:30:00,8.0,alcance,nublado,motocicleta hasta 125cc,conductor,joven,hombre,leve,440710.326,4481704.262,2,3
2021S001541,20:30:00,8.0,alcance,nublado,turismo,conductor,adulto,hombre,sin asistencia,440710.326,4481704.262,2,3
2021S001541,20:30:00,8.0,alcance,nublado,turismo,pasajero,adulto,mujer,sin asistencia,440710.326,4481704.262,2,3
2021S001543,18:00:00,16.0,colisión fronto-lateral,despejado,turismo,conductor,joven,mujer,sin asistencia,443774.823,4481706.722,1,5
2021S001545,22:30:00,15.0,colisión múltiple,despejado,furgoneta,conductor,adulto,mujer,sin asistencia,445311.06,4476199.127,2,3
2021S001545,22:30:00,15.0,colisión múltiple,despejado,motocicleta > 125cc,conductor,joven,hombre,sin asistencia,445311.06,4476199.127,2,3
2021S001545,22:30:00,15.0,colisión múltiple,despejado,turismo,conductor,adulto,mujer,sin asistencia,445311.06,4476199.127,2,3
2021S001547,0:04:00,2.0,choque contra obstáculo fijo,nublado,motocicleta > 125cc,conductor,adulto,hombre,leve,440021.0,4473032.406,2,4
2021S001549,11:56:00,16.0,colisión lateral,despejado,todo terreno,conductor,adulto,mujer,sin asistencia,442999.639,4482316.993,2,3
2021S001549,11:56:00,16.0,colisión lateral,despejado,tractocamión,conductor,adulto,hombre,sin asistencia,442999.639,4482316.993,2,3
2021S001551,11:16:00,16.0,colisión frontal,despejado,furgoneta,conductor,adulto,hombre,sin asistencia,447482.342,4481430.395,2,3
2021S001551,11:16:00,16.0,colisión frontal,despejado,turismo,conductor,adulto,hombre,sin asistencia,447482.342,4481430.395,2,3
2021S001553,13:40:00,12.0,colisión fronto-lateral,despejado,furgoneta,conductor,adulto,hombre,sin asistencia,440099.216,4470823.731,1,6
2021S001553,13:40:00,12.0,colisión fronto-lateral,despejado,turismo,conductor,joven,hombre,sin asistencia,440099.216,4470823.731,1,6
2021S001554,9:35:00,13.0,alcance,despejado,motocicleta > 125cc,conductor,joven,hombre,leve,443722.331,4468967.772,2,4
2021S001554,9:35:00,13.0,alcance,despejado,turismo,conductor,adulto,hombre,sin asistencia,443722.331,4468967.772,2,4
2021S001555,8:30:00,15.0,alcance,despejado,turismo,conductor,adulto,hombre,leve,446672.077,4475104.781,2,4
2021S001555,8:30:00,15.0,alcance,despejado,turismo,conductor,adulto,hombre,leve,446672.077,4475104.781,2,4
2021S001555,8:30:00,15.0,alcance,despejado,turismo,pasajero,adulto,mujer,sin asistencia,446672.077,4475104.781,2,4
2021S001557,8:55:00,14.0,alcance,despejado,furgoneta,conductor,adulto,hombre,sin asistencia,445768.322,4471790.235,2,3
2021S001557,8:55:00,14.0,alcance,despejado,motocicleta > 125cc,conductor,adulto,mujer,leve,445768.322,4471790.235,2,3
2021S001558,10:50:00,11.0,colisión fronto-lateral,lluvia intensa,motocicleta hasta 125cc,conductor,adulto,mujer,leve,436609.908,4469202.207,2,4
2021S001558,10:50:00,11.0,colisión fronto-lateral,lluvia intensa,turismo,conductor,adulto,hombre,leve,436609.908,4469202.207,2,4
2021S001559,11:10:00,15.0,colisión lateral,despejado,camión rígido,conductor,joven,hombre,sin asistencia,445466.336,4475866.469,2,4
2021S001559,11:10:00,15.0,colisión lateral,despejado,furgoneta,conductor,joven,hombre,sin asistencia,445466.336,4475866.469,2,4
2021S001559,11:10:00,15.0,colisión lateral,despejado,turismo,conductor,joven,hombre,sin asistencia,445466.336,4475866.469,2,4
2021S001559,11:10:00,15.0,colisión lateral,despejado,turismo,conductor,joven,hombre,sin asistencia,445466.336,4475866.469,2,4
2021S001560,11:45:00,3.0,colisión fronto-lateral,despejado,motocicleta hasta 125cc,conductor,adulto,mujer,leve,442899.018,4472720.252,2,4
2021S001560,11:45:00,3.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,mujer,sin asistencia,442899.018,4472720.252,2,4
2021S001561,14:40:00,2.0,atropello a persona,despejado,turismo,conductor,adulto,hombre,sin asistencia,441693.723,4471211.752,2,4
2021S001561,14:40:00,2.0,atropello a persona,despejado,turismo,pasajero,adulto,hombre,sin asistencia,441693.723,4471211.752,2,4
2021S001561,14:40:00,2.0,atropello a persona,despejado,turismo,peatón,niños,hombre,leve,441693.723,4471211.752,2,4
2021S001563,14:40:00,17.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,mujer,sin asistencia,439193.288,4465285.23,2,4
2021S001565,14:15:00,9.0,caída,despejado,furgoneta,conductor,joven,hombre,sin asistencia,438305.48,4476390.231,2,4
2021S001565,14:15:00,9.0,caída,despejado,motocicleta > 125cc,conductor,adulto,hombre,leve,438305.48,4476390.231,2,4
2021S001565,14:15:00,9.0,caída,despejado,turismo,conductor,adulto,hombre,sin asistencia,438305.48,4476390.231,2,4
2021S001565,14:15:00,9.0,caída,despejado,turismo,conductor,joven,hombre,sin asistencia,438305.48,4476390.231,2,4
2021S001566,18:40:00,5.0,alcance,despejado,turismo,conductor,adulto,mujer,sin asistencia,442743.034,4481333.316,2,3
2021S001566,18:40:00,5.0,alcance,despejado,turismo,conductor,adulto,hombre,leve,442743.034,4481333.316,2,3
2021S001568,14:35:00,13.0,alcance,despejado,turismo,conductor,joven,hombre,sin asistencia,442318.254,4471175.514,2,4
2021S001568,14:35:00,13.0,alcance,despejado,turismo,conductor,adulto,hombre,sin asistencia,442318.254,4471175.514,2,4
2021S001570,16:35:00,5.0,colisión fronto-lateral,despejado,motocicleta > 125cc,conductor,joven,hombre,leve,442940.922,4476733.439,2,3
2021S001570,16:35:00,5.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,442940.922,4476733.439,2,3
2021S001572,15:15:00,16.0,colisión fronto-lateral,despejado,turismo,conductor,joven,hombre,sin asistencia,443362.346,4482572.648,1,4
2021S001572,15:15:00,16.0,colisión fronto-lateral,despejado,turismo,conductor,joven,hombre,sin asistencia,443362.346,4482572.648,1,4
2021S001573,23:01:00,10.0,atropello a persona,despejado,turismo,conductor,adulto,hombre,sin asistencia,435864.543,4471433.219,1,6
2021S001573,23:01:00,10.0,atropello a persona,despejado,turismo,conductor,joven,hombre,sin asistencia,435864.543,4471433.219,1,6
2021S001573,23:01:00,10.0,atropello a persona,despejado,turismo,peatón,adulto,mujer,leve,435864.543,4471433.219,1,6
2021S001574,18:00:00,20.0,colisión lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,448421.376,4476202.93,2,4
2021S001574,18:00:00,20.0,colisión lateral,despejado,turismo,conductor,joven,hombre,sin asistencia,448421.376,4476202.93,2,4
2021S001575,19:20:00,4.0,colisión fronto-lateral,despejado,motocicleta hasta 125cc,conductor,joven,hombre,leve,442764.955,4475685.134,2,4
2021S001575,19:20:00,4.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,442764.955,4475685.134,2,4
2021S001576,15:29:00,2.0,choque contra obstáculo fijo,despejado,turismo,conductor,adolescente,hombre,sin asistencia,438943.499,4472415.054,2,4
2021S001577,15:00:00,15.0,alcance,despejado,motocicleta > 125cc,conductor,joven,hombre,leve,445644.986,4476967.451,2,4
2021S001577,15:00:00,15.0,alcance,despejado,turismo,conductor,adulto,hombre,sin asistencia,445644.986,4476967.451,2,4
2021S001579,19:20:00,16.0,colisión lateral,despejado,turismo,conductor,joven,hombre,sin asistencia,445577.284,4479516.725,2,1
2021S001579,19:20:00,16.0,colisión lateral,despejado,turismo,conductor,joven,hombre,sin asistencia,445577.284,4479516.725,2,1
2021S001580,19:35:00,20.0,caída,despejado,motocicleta > 125cc,conductor,adulto,hombre,leve,447355.438,4477729.027,2,4
2021S001582,15:00:00,16.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,444290.486,4483136.526,1,3
2021S001582,15:00:00,16.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,mujer,sin asistencia,444290.486,4483136.526,1,3
2021S001583,21:10:00,13.0,alcance,lluvia intensa,motocicleta > 125cc,conductor,adulto,hombre,leve,441267.043,4470511.671,2,4
2021S001583,21:10:00,13.0,alcance,lluvia intensa,turismo,conductor,joven,hombre,sin asistencia,441267.043,4470511.671,2,4
2021S001586,20:50:00,4.0,caída,lluvia intensa,motocicleta hasta 125cc,conductor,adulto,hombre,sin asistencia,442297.377,4475167.339,2,4
2021S001587,20:35:00,8.0,alcance,lluvia débil,turismo,conductor,adulto,mujer,sin asistencia,441515.75,4481706.964,2,4
2021S001587,20:35:00,8.0,alcance,lluvia débil,turismo,conductor,adulto,mujer,sin asistencia,441515.75,4481706.964,2,4
2021S001587,20:35:00,8.0,alcance,lluvia débil,turismo,conductor,mayor,hombre,sin asistencia,441515.75,4481706.964,2,4
2021S001587,20:35:00,8.0,alcance,lluvia débil,turismo,pasajero,joven,mujer,sin asistencia,441515.75,4481706.964,2,4
2021S001587,20:35:00,8.0,alcance,lluvia débil,turismo,pasajero,adulto,mujer,sin asistencia,441515.75,4481706.964,2,4
2021S001587,20:35:00,8.0,alcance,lluvia débil,turismo,pasajero,adulto,mujer,sin asistencia,441515.75,4481706.964,2,4
2021S001588,21:45:00,2.0,alcance,lluvia intensa,furgoneta,conductor,adulto,hombre,sin asistencia,441442.48,4471564.674,2,4
2021S001588,21:45:00,2.0,alcance,lluvia intensa,turismo,conductor,joven,hombre,sin asistencia,441442.48,4471564.674,2,4
2021S001589,21:05:00,8.0,alcance,nublado,turismo,conductor,joven,hombre,leve,440249.085,4480636.236,2,4
2021S001589,21:05:00,8.0,alcance,nublado,turismo,conductor,adulto,hombre,sin asistencia,440249.085,4480636.236,2,4
2021S001589,21:05:00,8.0,alcance,nublado,turismo,conductor,joven,hombre,sin asistencia,440249.085,4480636.236,2,4
2021S001589,21:05:00,8.0,alcance,nublado,turismo,pasajero,joven,hombre,sin asistencia,440249.085,4480636.236,2,4
2021S001589,21:05:00,8.0,alcance,nublado,turismo,pasajero,joven,mujer,sin asistencia,440249.085,4480636.236,2,4
2021S001589,21:05:00,8.0,alcance,nublado,turismo,pasajero,adulto,hombre,sin asistencia,440249.085,4480636.236,2,4
2021S001590,20:55:00,13.0,alcance,lluvia débil,turismo,conductor,joven,hombre,sin asistencia,441158.704,4470654.494,2,4
2021S001590,20:55:00,13.0,alcance,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,441158.704,4470654.494,2,4
2021S001590,20:55:00,13.0,alcance,lluvia débil,turismo,pasajero,joven,hombre,sin asistencia,441158.704,4470654.494,2,4
2021S001590,20:55:00,13.0,alcance,lluvia débil,turismo,pasajero,adulto,mujer,sin asistencia,441158.704,4470654.494,2,4
2021S001591,21:45:00,3.0,alcance,lluvia intensa,turismo,conductor,joven,hombre,sin asistencia,443976.867,4474098.213,2,4
2021S001591,21:45:00,3.0,alcance,lluvia intensa,turismo,conductor,adulto,hombre,sin asistencia,443976.867,4474098.213,2,4
2021S001591,21:45:00,3.0,alcance,lluvia intensa,turismo,pasajero,joven,mujer,sin asistencia,443976.867,4474098.213,2,4
2021S001591,21:45:00,3.0,alcance,lluvia intensa,turismo,pasajero,joven,mujer,sin asistencia,443976.867,4474098.213,2,4
2021S001592,21:21:00,3.0,caída,lluvia intensa,motocicleta > 125cc,conductor,joven,hombre,leve,443932.447,4474016.4,2,4
2021S001592,21:21:00,3.0,caída,lluvia intensa,turismo,conductor,adulto,hombre,sin asistencia,443932.447,4474016.4,2,4
2021S001593,21:35:00,15.0,alcance,lluvia intensa,ciclomotor,conductor,joven,hombre,sin asistencia,444323.301,4475912.325,2,4
